ORDER,Coded Title,Lay Title,Length
3334,B25106_020E,"Owner-occupied housing units:!!$75,000 or more:!!Less than 20 percent",69
3345,B25106_031E,"Renter-occupied housing units:!!$20,000 to $34,999:!!20 to 29 percent",69
3349,B25106_035E,"Renter-occupied housing units:!!$35,000 to $49,999:!!20 to 29 percent",69
3353,B25106_039E,"Renter-occupied housing units:!!$50,000 to $74,999:!!20 to 29 percent",69
3576,C24050_019E,"Management, business, science, and arts occupations:!!Wholesale trade",69
108,B17016_039E,Income in the past 12 months at or above poverty level:!!Other family:,70
798,B07009_015E,Moved within same county:!!High school graduate (includes equivalency),70
964,B09002_014E,"In other families:!!Male householder, no wife present:!!12 to 17 years",70
1425,B14004_009E,Male:!!Enrolled in private college or graduate school:!!15 to 17 years,70
1426,B14004_010E,Male:!!Enrolled in private college or graduate school:!!18 to 24 years,70
1427,B14004_011E,Male:!!Enrolled in private college or graduate school:!!25 to 34 years,70
1718,B15001_079E,"Female:!!65 years and over:!!High school graduate, GED, or alternative",70
2562,B17020A_011E,Income in the past 12 months at or above poverty level:!!Under 5 years,70
2564,B17020A_013E,Income in the past 12 months at or above poverty level:!!6 to 11 years,70
2579,B17020B_011E,Income in the past 12 months at or above poverty level:!!Under 5 years,70
2581,B17020B_013E,Income in the past 12 months at or above poverty level:!!6 to 11 years,70
2596,B17020C_011E,Income in the past 12 months at or above poverty level:!!Under 5 years,70
2598,B17020C_013E,Income in the past 12 months at or above poverty level:!!6 to 11 years,70
2613,B17020D_011E,Income in the past 12 months at or above poverty level:!!Under 5 years,70
2615,B17020D_013E,Income in the past 12 months at or above poverty level:!!6 to 11 years,70
2630,B17020E_011E,Income in the past 12 months at or above poverty level:!!Under 5 years,70
2632,B17020E_013E,Income in the past 12 months at or above poverty level:!!6 to 11 years,70
2647,B17020F_011E,Income in the past 12 months at or above poverty level:!!Under 5 years,70
2649,B17020F_013E,Income in the past 12 months at or above poverty level:!!6 to 11 years,70
2664,B17020G_011E,Income in the past 12 months at or above poverty level:!!Under 5 years,70
2666,B17020G_013E,Income in the past 12 months at or above poverty level:!!6 to 11 years,70
2681,B17020H_011E,Income in the past 12 months at or above poverty level:!!Under 5 years,70
2683,B17020H_013E,Income in the past 12 months at or above poverty level:!!6 to 11 years,70
2698,B17020I_011E,Income in the past 12 months at or above poverty level:!!Under 5 years,70
2700,B17020I_013E,Income in the past 12 months at or above poverty level:!!6 to 11 years,70
3162,B23006_018E,Some college or associate''s degree:!!In labor force:!!In Armed Forces,70
3207,B24011_023E,Service occupations:!!Food preparation and serving related occupations,70
3324,B25106_010E,"Owner-occupied housing units:!!$20,000 to $34,999:!!30 percent or more",70
3328,B25106_014E,"Owner-occupied housing units:!!$35,000 to $49,999:!!30 percent or more",70
3332,B25106_018E,"Owner-occupied housing units:!!$50,000 to $74,999:!!30 percent or more",70
3342,B25106_028E,"Renter-occupied housing units:!!Less than $20,000:!!30 percent or more",70
3356,B25106_042E,"Renter-occupied housing units:!!$75,000 or more:!!Less than 20 percent",70
6,B17001_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years,71
8,B17001_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years,71
36,B17001_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years,71
903,B07012_012E,Moved within same county:!!At or above 150 percent of the poverty level,71
932,B07412_012E,Moved within same county:!!At or above 150 percent of the poverty level,71
940,B07412_020E,Moved to different state:!!At or above 150 percent of the poverty level,71
1436,B14004_020E,Female:!!Enrolled in public college or graduate school:!!15 to 17 years,71
1437,B14004_021E,Female:!!Enrolled in public college or graduate school:!!18 to 24 years,71
1438,B14004_022E,Female:!!Enrolled in public college or graduate school:!!25 to 34 years,71
1449,B14004_033E,Female:!!Not enrolled in college or graduate school:!!35 years and over,71
2000,B17001A_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years,71
2002,B17001A_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years,71
2030,B17001A_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years,71
2059,B17001B_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years,71
2061,B17001B_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years,71
2089,B17001B_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years,71
2118,B17001C_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years,71
2120,B17001C_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years,71
2148,B17001C_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years,71
2178,B17001D_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years,71
2180,B17001D_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years,71
2208,B17001D_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years,71
2237,B17001E_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years,71
2239,B17001E_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years,71
2267,B17001E_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years,71
2296,B17001F_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years,71
2298,B17001F_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years,71
2326,B17001F_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years,71
2355,B17001G_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years,71
2357,B17001G_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years,71
2385,B17001G_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years,71
2414,B17001H_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years,71
2416,B17001H_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years,71
2444,B17001H_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years,71
2473,B17001I_004E,Income in the past 12 months below poverty level:!!Male:!!Under 5 years,71
2475,B17001I_006E,Income in the past 12 months below poverty level:!!Male:!!6 to 11 years,71
2503,B17001I_034E,Income in the past 12 months at or above poverty level:!!Male:!!5 years,71
2565,B17020A_014E,Income in the past 12 months at or above poverty level:!!12 to 17 years,71
2566,B17020A_015E,Income in the past 12 months at or above poverty level:!!18 to 64 years,71
2567,B17020A_016E,Income in the past 12 months at or above poverty level:!!65 to 74 years,71
2582,B17020B_014E,Income in the past 12 months at or above poverty level:!!12 to 17 years,71
2583,B17020B_015E,Income in the past 12 months at or above poverty level:!!18 to 64 years,71
2584,B17020B_016E,Income in the past 12 months at or above poverty level:!!65 to 74 years,71
2599,B17020C_014E,Income in the past 12 months at or above poverty level:!!12 to 17 years,71
2600,B17020C_015E,Income in the past 12 months at or above poverty level:!!18 to 64 years,71
2601,B17020C_016E,Income in the past 12 months at or above poverty level:!!65 to 74 years,71
2616,B17020D_014E,Income in the past 12 months at or above poverty level:!!12 to 17 years,71
2617,B17020D_015E,Income in the past 12 months at or above poverty level:!!18 to 64 years,71
2618,B17020D_016E,Income in the past 12 months at or above poverty level:!!65 to 74 years,71
2633,B17020E_014E,Income in the past 12 months at or above poverty level:!!12 to 17 years,71
2634,B17020E_015E,Income in the past 12 months at or above poverty level:!!18 to 64 years,71
2635,B17020E_016E,Income in the past 12 months at or above poverty level:!!65 to 74 years,71
2650,B17020F_014E,Income in the past 12 months at or above poverty level:!!12 to 17 years,71
2651,B17020F_015E,Income in the past 12 months at or above poverty level:!!18 to 64 years,71
2652,B17020F_016E,Income in the past 12 months at or above poverty level:!!65 to 74 years,71
2667,B17020G_014E,Income in the past 12 months at or above poverty level:!!12 to 17 years,71
2668,B17020G_015E,Income in the past 12 months at or above poverty level:!!18 to 64 years,71
2669,B17020G_016E,Income in the past 12 months at or above poverty level:!!65 to 74 years,71
2684,B17020H_014E,Income in the past 12 months at or above poverty level:!!12 to 17 years,71
2685,B17020H_015E,Income in the past 12 months at or above poverty level:!!18 to 64 years,71
2686,B17020H_016E,Income in the past 12 months at or above poverty level:!!65 to 74 years,71
2701,B17020I_014E,Income in the past 12 months at or above poverty level:!!12 to 17 years,71
2702,B17020I_015E,Income in the past 12 months at or above poverty level:!!18 to 64 years,71
2703,B17020I_016E,Income in the past 12 months at or above poverty level:!!65 to 74 years,71
3151,B23006_007E,Less than high school graduate:!!In labor force:!!Civilian:!!Unemployed,71
3318,B25106_004E,"Owner-occupied housing units:!!Less than $20,000:!!Less than 20 percent",71
3346,B25106_032E,"Renter-occupied housing units:!!$20,000 to $34,999:!!30 percent or more",71
3350,B25106_036E,"Renter-occupied housing units:!!$35,000 to $49,999:!!30 percent or more",71
3354,B25106_040E,"Renter-occupied housing units:!!$50,000 to $74,999:!!30 percent or more",71
9,B17001_007E,Income in the past 12 months below poverty level:!!Male:!!12 to 14 years,72
12,B17001_010E,Income in the past 12 months below poverty level:!!Male:!!18 to 24 years,72
13,B17001_011E,Income in the past 12 months below poverty level:!!Male:!!25 to 34 years,72
14,B17001_012E,Income in the past 12 months below poverty level:!!Male:!!35 to 44 years,72
15,B17001_013E,Income in the past 12 months below poverty level:!!Male:!!45 to 54 years,72
16,B17001_014E,Income in the past 12 months below poverty level:!!Male:!!55 to 64 years,72
17,B17001_015E,Income in the past 12 months below poverty level:!!Male:!!65 to 74 years,72
39,B17001_037E,Income in the past 12 months at or above poverty level:!!Male:!!15 years,72
810,B07009_027E,Moved from different state:!!High school graduate (includes equivalency),72
916,B07411_001E,Median income in the past 12 months --!!Total living in area 1 year ago:,72
975,B09005_005E,"In family households:!!In female householder, no husband present, family",72
1423,B14004_007E,Male:!!Enrolled in public college or graduate school:!!35 years and over,72
1441,B14004_025E,Female:!!Enrolled in private college or graduate school:!!15 to 17 years,72
1442,B14004_026E,Female:!!Enrolled in private college or graduate school:!!18 to 24 years,72
1443,B14004_027E,Female:!!Enrolled in private college or graduate school:!!25 to 34 years,72
2003,B17001A_007E,Income in the past 12 months below poverty level:!!Male:!!12 to 14 years,72
2006,B17001A_010E,Income in the past 12 months below poverty level:!!Male:!!18 to 24 years,72
2007,B17001A_011E,Income in the past 12 months below poverty level:!!Male:!!25 to 34 years,72
2008,B17001A_012E,Income in the past 12 months below poverty level:!!Male:!!35 to 44 years,72
2009,B17001A_013E,Income in the past 12 months below poverty level:!!Male:!!45 to 54 years,72
2010,B17001A_014E,Income in the past 12 months below poverty level:!!Male:!!55 to 64 years,72
2011,B17001A_015E,Income in the past 12 months below poverty level:!!Male:!!65 to 74 years,72
